artist_folder,midi_file,tonic,mode
Billy_Joel,Allentown.mid,G,major
Ernst_Neger,Rucki_Zucki.mid,G,major
Robert_Palmer,Every_Kind_of_People.mid,G,major
Robert_Palmer,Addicted_to_Love.mid,D,major
Robert_Palmer,Simply_Irrestible.mid,E,minor
Robert_Palmer,Know_By_Now.mid,E,major
Robert_Palmer,"Bad_Case_Of_Lovin_You_Doctor,_Doctor_.mid",E-,minor
Robert_Palmer,Early_in_the_Morning.mid,E,minor
Robert_Palmer,Simply_Irresistible.mid,E,minor
Robert_Palmer,Mercy_Mercy_Me_I_Want_You.mid,C#,minor
Diana_Ross,Upside_Down.mid,B-,major
Diana_Ross,Touch_Me_in_the_Morning.mid,G,major
Diana_Ross,Theme_From_Mahogany_Do_You_Know_Where_Youre_Going_To_.mid,C,major
The_Zombies,Tell_Her_No_acoustic_.mid,A,minor
The_Zombies,Time_of_the_Season.mid,E,minor
Timeless,Where_Is_the_Love.mid,D,major
Quiet_Riot,Cum_On_Feel_the_Noize.mid,G,major
Starship,Nothing_Gonna_Stop_Us_Now.mid,B,minor
Starship,We_Built_This_City.mid,B-,major
Starship,Jane.mid,G,major
Starship,Nothings_Gonna_Stop_Us_Now.mid,F,major
Rob_Zombie,Dragula.mid,C,minor
Clayderman_Richard,LEnfant_et_la_Mer.mid,A,minor
Clayderman_Richard,Ballade_Pour_Adeline.mid,C,major
Clayderman_Richard,As_Time_Goes_By.mid,F,major
Clayderman_Richard,Only_You.mid,G,minor
Jennifer_Lopez,Jenny_From_the_Block.mid,G#,minor
Jennifer_Lopez,My_Love_Dont_Cost_a_Thing.mid,E,minor
Jennifer_Lopez,All_I_Have.mid,C,major
Jennifer_Lopez,Lets_Get_Loud.mid,C,minor
Jennifer_Lopez,Una_noche_mas.mid,C#,minor
Jennifer_Lopez,Waiting_for_Tonight.mid,B-,minor
Jennifer_Lopez,No_Me_Ames_feat._Marc_Anthony_Tropical_remix_.mid,F,major
Jennifer_Lopez,If_You_Had_My_Love.mid,error,error
Boy_George,The_Crying_Game.mid,E,minor
Richard_Cliff,Rote_Lippen_soll_man_kussen_Lucky_Lips_.mid,E-,major
Richard_Cliff,True_Love_Ways.mid,B-,major
Richard_Cliff,Dont_Talk_To_Him.mid,F,major
Richard_Cliff,Some_People.mid,D,major
Richard_Cliff,Summer_Holiday.mid,E,major
Richard_Cliff,Living_Doll.mid,A,major
Richard_Cliff,Move_It.mid,E,major
Richard_Cliff,Wired_For_Sound.mid,A-,major
Richard_Cliff,We_Dont_Talk_Anymore.mid,A,minor
Richard_Cliff,Lucky_Lips.mid,E,major
Richard_Cliff,Congratulations.mid,A,major
Shakatak,The_Christmas_Song.mid,A,minor
Shakatak,Easier_Said_Than_Done.mid,G,minor
Shakatak,Night_Birds.mid,C,minor
Kingsmen,Louie_Louie.mid,D,major
Taylor_James,Something_in_the_Way_She_Moves.mid,F,major
Taylor_James,Your_Smiling_Face.mid,C#,major
Taylor_James,Country_Road.mid,G,major
Taylor_James,Never_Die_Young.mid,E,major
Taylor_James,Riding_on_a_Railroad.mid,C,major
Taylor_James,Dont_Let_Me_Be_Lonely_Tonight.mid,D,major
Taylor_James,Steamroller.mid,C,major
Taylor_James,One_Man_Parade.mid,D,minor
Taylor_James,Sweet_Baby_James.mid,D,major
Taylor_James,Youve_Got_A_Friend.mid,A,major
Joan_Jett,I_Love_Rock_n_Roll.mid,E,minor
Joan_Jett,Do_You_Wanna_Touch_Me_Oh_Yeah_.mid,A,major
Joan_Jett,I_Hate_Myself_for_Loving_You.mid,E,minor
Bernd_Cluver,Ein_Madchen_wie_du.mid,D,major
Bernd_Cluver,Der_Junge_mit_der_Mundharmonika.mid,F,major
Bino,Mama_Leone.mid,G,major
Diana_King,Shy_Guy.mid,B,minor
The_Dinky_Toys,Out_in_the_Streets.mid,G,major
Equipe_84,Nel_cuore_nellanima.mid,B,minor
Equipe_84,Un_Angelo_Blu.mid,E,major
Equipe_84,Io_ho_in_mente_te.mid,A,major
Equipe_84,29_settembre.mid,G,major
Equipe_84,Pomeriggio_ore_6.mid,A,major
Tom_Astor,Hungrige_Herzen.mid,C,major
Tom_Astor,Junger_Adler.mid,A,major
Tom_Astor,Wer_Liebe_sucht.mid,A,major
Tom_Astor,"Hallo,_guten_Morgen_Deutschland.mid",E-,minor
Inner_Circle,Bad_to_the_Bone.mid,E,minor
Inner_Circle,Sweat_A_La_La_La_Song_.mid,C,major
Inner_Circle,Rock_With_You.mid,D,major
Jimi_Hendrix,Purple_Haze.mid,E,minor
Jimi_Hendrix,Fire.mid,G,major
Jimi_Hendrix,Hey_Joe.mid,A,minor
Jimi_Hendrix,Manic_Depression.mid,A,minor
Jimi_Hendrix,Third_Stone_From_the_Sun.mid,A,major
Jimi_Hendrix,All_Along_The_Watchtower.mid,F,minor
Jimi_Hendrix,Voodoo_Chile.mid,E,minor
Jimi_Hendrix,Little_Wing.mid,G#,minor
Jimi_Hendrix,Wild_Thing.mid,A,major
Jimi_Hendrix,Foxy_Lady.mid,A,minor
Jimi_Hendrix,1983..._A_Merman_I_Should_Turn_to_Be_.mid,G,major
Jimi_Hendrix,The_Wind_Cries_Mary.mid,F,major
Nat_King_Cole,Mona_Lisa.mid,C#,major
Nat_King_Cole,Ramblin_Rose.mid,D,minor
Nat_King_Cole,Christmas_Song.mid,C#,major
Nat_King_Cole,Unforgetable.mid,B-,major
Nat_King_Cole,When_Your_Lover_Has_Gone.mid,G,minor
Nat_King_Cole,Love_Letters.mid,E,minor
Nat_King_Cole,Too_Young.mid,G#,minor
Nat_King_Cole,Route_66.mid,C,major
Nat_King_Cole,I_Understand.mid,D,minor
Nat_King_Cole,When_Sunny_Gets_Blue.mid,F,major
Nat_King_Cole,Let_There_Be_Love.mid,A,major
Nat_King_Cole,When_I_Fall_in_Love.mid,C#,major
Nat_King_Cole,Our_Love_Is_Here_to_Stay.mid,C,minor
Nat_King_Cole,Nature_Boy.mid,F#,minor
Rene_Klijn,Mr_Blue.mid,A,major
Ohio_Express,Yummy_Yummy_Yummy.mid,C,minor
Des_ree,You_Gotta_Be.mid,C,major
Des_ree,Life.mid,C#,major
Des_ree,I_m_Kissing_You.mid,C,major
Des_ree,Feel_So_High.mid,C,major
Howard_Carpendale,Willkommen_auf_der_Titanic.mid,C,major
Howard_Carpendale,Deine_Spuren_im_Sand.mid,G,major
Howard_Carpendale,Nachts_wenn_alles_schlaft.mid,B-,major
Howard_Carpendale,One_More_Dance_in_Blue.mid,C,major
Howard_Carpendale,Du_bist_die_Antwort_fur_mich.mid,C,major
Howard_Carpendale,Mit_viel_viel_Herz.mid,C,major
Howard_Carpendale,Kein_Typ_fur_eine_Nacht.mid,B,major
Howard_Carpendale,Hello_Again.mid,C#,major
Howard_Carpendale,Ti_Amo.mid,A,major
Bay_City_Rollers,I_Only_Want_to_Be_With_You.mid,G,major
Flair,Oh_Middernacht.mid,G,major
Michael_Jackson,Thriller.mid,D,minor
Michael_Jackson,Man_in_the_Mirror.mid,C,minor
Michael_Jackson,Remember_the_Time.mid,B-,minor
Michael_Jackson,Liberian_Girl.mid,G,minor
Michael_Jackson,The_Lady_in_My_Life.mid,A,minor
Michael_Jackson,The_Way_You_Make_Me_Feel.mid,B-,major
Michael_Jackson,I_Just_Cant_Stop_Loving_You.mid,F,minor
Michael_Jackson,Dont_Stop_Til_You_Get_Enough.mid,B,major
Michael_Jackson,Beat_It.mid,E,minor
Michael_Jackson,Off_the_Wall.mid,E-,minor
Michael_Jackson,Shes_Out_Of_My_Life.mid,A,major
Michael_Jackson,The_Girl_Is_Mine.mid,A,major
Michael_Jackson,Black_or_White.mid,E,major
Michael_Jackson,Heal_The_World.mid,B-,major
Michael_Jackson,Wanna_Be_Startin_Somethin.mid,D,major
Holiday_Billie,Stormy_Blues.mid,C,major
Holiday_Billie,I_Only_Have_Eyes_For_You.mid,C,major
M2M,Dont_Say_You_Love_Me.mid,F#,minor
Ana_Belen,Desde_mi_libertad.mid,C,major
Zamfir_Gheorghe,Only_Love.mid,G,major
Zamfir_Gheorghe,The_Lonely_Shepherd.mid,E,minor
Anne_Murray,Snowbird.mid,C,major
Anne_Murray,You_Needed_Me.mid,B-,major
Elvis_Presley,Fever.mid,A,minor
Elvis_Presley,Stuck_On_You.mid,C,major
Elvis_Presley,Fools_Fall_In_Love.mid,B-,major
Elvis_Presley,Just_Tell_Her_Jim_Said_Hello.mid,A,major
Elvis_Presley,G.I._Blues.mid,B-,major
Elvis_Presley,Wooden_Heart.mid,E-,major
Elvis_Presley,Thats_All_Right_Mama_.mid,A,major
Elvis_Presley,Cant_Help_Falling_in_Love.mid,F,major
Elvis_Presley,Any_Way_You_Want_Me.mid,F,major
Elvis_Presley,Its_Now_or_Never.mid,E,major
Elvis_Presley,Youre_The_Devil_in_Disguise.mid,F,major
Elvis_Presley,His_Latest_Flame.mid,D,minor
Elvis_Presley,Always_on_My_Mind.mid,D,major
Elvis_Presley,Dont_Cry_Daddy.mid,C,major
Elvis_Presley,All_Shook_Up.mid,C,major
Elvis_Presley,Love_Me.mid,F,major
Elvis_Presley,In_the_Ghetto.mid,B-,major
Elvis_Presley,Crying_In_The_Chapel.mid,B,major
Elvis_Presley,I_Just_Cant_Help_Believing.mid,A,major
Elvis_Presley,Puppet_on_a_String.mid,G,major
Elvis_Presley,Shes_Not_You.mid,F,major
Elvis_Presley,Burning_Love.mid,A-,major
Elvis_Presley,Lawdy_Miss_Clawdy.mid,A,major
Elvis_Presley,Heartbreak_Hotel.mid,C,major
Elvis_Presley,The_Wonder_of_You.mid,G,major
Elvis_Presley,Kissin_Cousins.mid,C,major
Elvis_Presley,Down_in_the_Alley.mid,A,major
Elvis_Presley,Let_Me_Be_There.mid,E-,major
Elvis_Presley,Hard_Headed_Woman.mid,C,major
Elvis_Presley,Are_You_Lonesome_Tonight.mid,C,major
Elvis_Presley,Love_Me_Tender.mid,D,major
Elvis_Presley,Be_Bop_A_Lula.mid,E,major
Elvis_Presley,A_Little_Less_Conversation.mid,E,minor
Elvis_Presley,Wooden_Heart_Muss_I_Denn_.mid,F,major
Elvis_Presley,Blue_Suede_Shoes.mid,A,major
Elvis_Presley,Suspicious_Minds.mid,G,major
Elvis_Presley,A_Big_Hunk_O_Love.mid,C,major
Elvis_Presley,Jailhouse_Rock.mid,E-,major
Elvis_Presley,Blue_Christmas.mid,F,major
Elvis_Presley,Surrender.mid,E-,minor
Elvis_Presley,American_Trilogy.mid,C,major
Elvis_Presley,My_Boy.mid,B,minor
Elvis_Presley,Follow_That_Dream.mid,B-,major
Elvis_Presley,Hound_Dog.mid,C,major
Elvis_Presley,Let_Me_Be_Your_Teddy_Bear.mid,F,major
Elvis_Presley,I_Want_You_I_Need_You_I_Love_You.mid,C,major
Elvis_Presley,Return_to_Sender.mid,A-,major
Elvis_Presley,Viva_Las_Vegas.mid,F,major
Elvis_Presley,My_Way.mid,D,major
Elvis_Presley,"Baby,_What_You_Want_Me_to_Do_Thats_All_Right_Blue_Christmas_One_Night_Tiger_Man_Trying_to_Get_to_You.mid",C,major
Elvis_Presley,Good_Luck_Charm.mid,A,major
Elvis_Presley,Kiss_Me_Quick.mid,B-,major
Elvis_Presley,Jail_House_Rock.mid,E-,major
98_Degrees,I_Do.mid,G,major
98_Degrees,The_Hardest_Thing.mid,E-,major
98_Degrees,Shes_Out_of_My_Life.mid,A,major
Jordy,Dur_dur_detre_bebe.mid,A,major
Antoine,Taxi.mid,E-,major
Antoine,Pietre.mid,D,major
Antoine,Les_elucubrations.mid,E,major
Peter_Kent,Its_a_Real_Good_Feeling.mid,F,major
Double_Vision,Knockin.mid,A-,major
Faithless,God_Is_A_DJ.mid,B-,minor
Faithless,Insomnia_D_Donatis_mix_.mid,G,major
Dire_Straits,Why_Worry.mid,E,major
Dire_Straits,Ticket_to_Heaven.mid,D,major
Dire_Straits,So_Far_Away.mid,E,major
Dire_Straits,Money_For_Nothing_Full_Length_Version_.mid,G,minor
Dire_Straits,Calling_Elvis.mid,B,minor
Dire_Straits,Your_Latest_Trick.mid,E,major
Dire_Straits,Brothers_in_Arms.mid,C#,minor
Dire_Straits,On_Every_Street.mid,C,major
Dire_Straits,Romeo_Juliet.mid,F,major
Dire_Straits,Tunnel_Of_Love.mid,F,major
Dire_Straits,Private_Investigations.mid,E,minor
Dire_Straits,Expresso_Love.mid,F,major
Dire_Straits,Planet_of_New_Orleans.mid,A,minor
Dire_Straits,Love_Over_Gold.mid,F,major
Dire_Straits,Sultans_of_Swing.mid,D,minor
Dire_Straits,Walk_Of_Life.mid,E,major
Chicago,Hard_Habit_to_Break.mid,F#,minor
Chicago,25_or_6_to_4.mid,A,minor
Chicago,Hard_to_Say_Im_Sorry_Get_Away.mid,E,major
Chicago,Does_Anybody_Really_Know_What_Time_It_Is.mid,G,major
Chicago,Does_Anybody_Know_What_Time_It_Is.mid,G,major
Chicago,"After_the_Love_Has_Gone_live,_2004_.mid",B-,minor
Chicago,Make_Me_Smile.mid,B-,minor
Chicago,Sweet_Home_Chicago.mid,A,major
Chicago,Wishing_You_Were_Here.mid,D,minor
Chicago,Colour_My_World.mid,F,major
Chicago,Hard_to_Say_Im_Sorry.mid,E,major
Chicago,"Aufforderung_zum_Tanz,_op._65.mid",E-,minor
Chicago,No_Tell_Lover.mid,G,minor
Chicago,Youre_the_Inspiration.mid,E-,minor
Chicago,Feelin_Stronger_Every_Day.mid,E,minor
Chicago,What_Kind_Of_Man_Would_I_Be.mid,C,major
Chicago,Saturday_In_The_Park.mid,C,major
Chicago,Look_Away.mid,A,major
Chicago,Beginnings.mid,E,minor
Chicago,Flight_602.mid,G,major
Chicago,Where_We_Begin.mid,E,minor
Chicago,If_You_Leave_Me_Now.mid,B,major
Andre_Brasseur,Early_Bird_Satellite.mid,F,major
Stansfield_Lisa,Symptoms_of_Loneliness_Heartache.mid,E,minor
Stansfield_Lisa,I_Will_Be_Waiting.mid,E-,major
Stansfield_Lisa,You_Cant_Deny_It.mid,C,minor
Stansfield_Lisa,This_Is_the_Right_Time.mid,F,minor
Stansfield_Lisa,Someday_Im_Coming_Back_.mid,E,minor
Stansfield_Lisa,Soul_Deep.mid,C,major
Stansfield_Lisa,Change.mid,D,minor
Stansfield_Lisa,All_Woman.mid,G,minor
Prince_Ital_Joe,Life_in_the_Streets_Street_mix_.mid,E-,major
Prince_Ital_Joe,Happy_People.mid,F,major
Prince_Ital_Joe,United.mid,F,major
Cheryl_Ladd,I_Know_Ill_Never_Love_This_Way_Again.mid,E-,major
Simply_Red,The_Right_Thing.mid,E,major
Simply_Red,Moneys_Too_Tight_to_Mention_.mid,B,minor
Simply_Red,Thrill_Me.mid,G,minor
Simply_Red,If_You_Dont_Know_Me_By_Now.mid,B-,major
Simply_Red,Fairground.mid,B-,minor
Simply_Red,Something_Got_Me_Started.mid,D,minor
Simply_Red,Holding_Back_The_Years.mid,G,major
Amy_Grant,Stay_for_a_While.mid,A,minor
Amy_Grant,Doubly_Good_to_You.mid,F,major
Amy_Grant,Stay_for_Awhile.mid,A,minor
Amy_Grant,Every_Heartbeat.mid,C,major
Amy_Grant,The_Next_Time_I_Fall.mid,F,major
Amy_Grant,Everywhere_I_Go.mid,E-,major
Amy_Grant,El_Shaddai.mid,D,minor
Amy_Grant,Thats_What_Love_Is_For.mid,D,minor
Amy_Grant,I_Will_Remember_You.mid,C,major
Amy_Grant,Heirlooms.mid,F,major
Martin_Ricky,"Maria_Un,_Dos,_Tres_.mid",G,minor
Starland_Vocal_Band,Afternoon_Delight.mid,F,major
Alan_Jackson,Chattahoochee.mid,A,major
Alan_Jackson,Drive_For_Daddy_Gene_.mid,B,major
Alan_Jackson,Little_Bitty.mid,E,major
Alan_Jackson,Summertime_Blues.mid,D,major
Alan_Jackson,Home.mid,C,major
Alan_Jackson,"Where_Were_You_When_the_World_Stopped_Turning_live,_CMA_Awards_.mid",F,major
Alan_Jackson,Gone_Country.mid,G,major
Alan_Jackson,Whos_Cheatin_Who.mid,G,minor
Alan_Jackson,Loves_Got_a_Hold_on_You.mid,E,major
Alan_Jackson,Livin_on_Love.mid,A,major
Alan_Jackson,Mercury_Blues.mid,D,major
Alan_Jackson,"Tall,_Tall_Trees.mid",G,major
Alan_Jackson,I_Dont_Even_Know_Your_Name.mid,A,major
Alan_Jackson,Dont_Rock_the_Jukebox.mid,G,major
Alan_Jackson,Who_Says_You_Cant_Have_It_All.mid,D,major
Alan_Jackson,Ill_Try.mid,F#,major
Alan_Jackson,It_Must_Be_Love.mid,G,major
Fleetwood_Mac,Gold_Dust_Woman.mid,G,major
Fleetwood_Mac,Dreams.mid,C,major
Fleetwood_Mac,Man_of_the_World.mid,D,major
Fleetwood_Mac,The_Chain.mid,A,minor
Fleetwood_Mac,Dont_Stop.mid,F,major
Fleetwood_Mac,Sara.mid,F,major
Fleetwood_Mac,I_Dont_Want_to_Know_Early_Take_.mid,B,major
Fleetwood_Mac,Sisters_Of_The_Moon.mid,D,minor
Fleetwood_Mac,Angel.mid,G,major
Fleetwood_Mac,Say_You_Love_Me.mid,A,major
Fleetwood_Mac,Gypsy.mid,F,major
Fleetwood_Mac,Seven_Wonders.mid,E,major
Fleetwood_Mac,Landslide.mid,B-,major
Fleetwood_Mac,Everywhere.mid,E,major
Fleetwood_Mac,Rhiannon.mid,F,major
Fleetwood_Mac,Little_Lies.mid,F#,minor
Fleetwood_Mac,Albatros.mid,E,major
Fleetwood_Mac,Sentimental_Lady.mid,F,major
Fleetwood_Mac,Silver_Springs.mid,C,major
Fleetwood_Mac,You_Make_Loving_Fun.mid,E-,major
Fleetwood_Mac,Tusk.mid,D,minor
Fleetwood_Mac,Never_Going_Back_Again.mid,F#,major
Fleetwood_Mac,Affairs_of_the_Heart.mid,F,major
Fleetwood_Mac,You_Make_Lovin_Fun.mid,E-,major
N-Trance,Stayin_Alive.mid,F#,minor
The_Marshall_Tucker_Band,Heard_It_in_a_Love_Song.mid,D,major
Cliff_Richard,Millenium_Prayer.mid,D,major
Cliff_Richard,Daddys_Home.mid,F,major
Cliff_Richard,Devil_Woman.mid,G,minor
Andre_van_Duin,Het_pizzalied_Effe_wachte..._.mid,A-,major
Andre_van_Duin,Ik_weet_het_niet.mid,C,major
Andre_van_Duin,Er_staat_een_paard_in_de_gang.mid,B-,major
Hootie_and_the_Blowfish,Time.mid,G,major
Hootie_and_the_Blowfish,Only_Wanna_Be_With_You.mid,F#,major
Hootie_and_the_Blowfish,Drowning.mid,F,major
Hootie_and_the_Blowfish,Let_Her_Cry.mid,G,major
BAP,Verdammt_lang_her.mid,G,major
BAP,Nix_wie_bessher.mid,C,major
Gibson_Brothers,Cuba.mid,E-,minor
Gibson_Brothers,Que_sera_mi_vida_If_You_Should_Go_.mid,F#,major
Cascades,Rhythm_of_the_Rain.mid,F,major
Shelley_Fabares,Johnny_Angel.mid,G,minor
Jethro_Tull,Bungle_In_The_Jungle.mid,B,minor
Jethro_Tull,Bouree.mid,D,minor
Jethro_Tull,Rainbow_Blues.mid,G,minor
Jethro_Tull,Aqualung.mid,F,major
Jethro_Tull,Locomotive_Breath.mid,E,minor
Jethro_Tull,Cross_Eyed_Mary.mid,A,minor
Jethro_Tull,A_New_Day_Yesterday.mid,E,minor
Jethro_Tull,Thick_as_a_Brick.mid,F,major
Jethro_Tull,Living_in_the_Past.mid,F,major
Hot_Butter,Popcorn.mid,C,minor
Daft_Punk,Around_the_World_Harder_Better_Faster_Stronger.mid,E,minor
Daft_Punk,Da_Funk.mid,error,error
Dingetje,Kaplaarzen.mid,D,minor
Crystal_Gayle,Dont_It_Make_My_Brown_Eyes_Blue.mid,B,major
Crystal_Gayle,Straight_to_the_Heart.mid,C,minor
Gary_Moore,Friday_on_My_Mind.mid,D,major
Gary_Moore,Empty_Rooms.mid,D,minor
Gary_Moore,Cold_Day_in_Hell.mid,C#,minor
Gary_Moore,The_Loner.mid,G,minor
Gary_Moore,Walking_by_Myself.mid,E,minor
Gary_Moore,Parisienne_Walkways.mid,A,minor
Gary_Moore,Still_Got_the_Blues.mid,A,minor
Meat_Puppets,Lake_of_Fire.mid,G,minor
Melanie,Feels_So_Good_Blacksmith_RB_Rub_feat._Know_uestion_.mid,D,major
The_Brecker_Brothers,Lovely_Lady.mid,E-,minor
Digno_Garcia,Guantanamera.mid,F,major
Bobby_Bloom,Montego_Bay.mid,G,major
The_Robert_Cray_Band,Right_Next_Door.mid,A-,major
Captain_Jack,Soldier_Soldier.mid,C,major
Captain_Jack,Drill_Instructor.mid,E-,minor
Captain_Jack,Little_Boy.mid,D,minor
Haley,See_You_Later_Alligator.mid,A-,major
Haley,"Shake,_Rattle_And_Roll.mid",F,major
Haley,Were_Gonna_Rock_Around_The_Clock.mid,A,major
Haley,Skinnie_Minnie.mid,F,major
"Emerson,_Lake_and_Palmer",I_Believe_in_Father_Christmas.mid,D,major
"Emerson,_Lake_and_Palmer",Tarkus.mid,F,major
"Emerson,_Lake_and_Palmer",Karn_Evil.mid,A-,major
"Emerson,_Lake_and_Palmer",Fugue.mid,F#,major
"Emerson,_Lake_and_Palmer",Pirates.mid,A,minor
"Emerson,_Lake_and_Palmer",Romeo_and_Juliet.mid,G,major
"Emerson,_Lake_and_Palmer",Hoedown.mid,G,major
"Emerson,_Lake_and_Palmer",Fanfare_for_the_Common_Man.mid,C,major
"Emerson,_Lake_and_Palmer",Lucky_Man.mid,D,major
"Emerson,_Lake_and_Palmer",Take_A_Pebble.mid,B-,major
"Emerson,_Lake_and_Palmer",Peter_Gunn_Theme.mid,C,minor
"Emerson,_Lake_and_Palmer",Benny_the_Bouncer.mid,G,major
"Emerson,_Lake_and_Palmer","Karn_Evil_9_1st_Impression,_Part_1.mid",G#,minor
"Emerson,_Lake_and_Palmer","Mars,_the_Bringer_of_War.mid",F,minor
"Emerson,_Lake_and_Palmer",The_Barbarian.mid,F#,minor
"Emerson,_Lake_and_Palmer",The_Sage.mid,A,minor
"Emerson,_Lake_and_Palmer","Karn_Evil_9_1st_Impression,_Part_2.mid",G#,minor
"Emerson,_Lake_and_Palmer",Hoe_Down.mid,G,major
"Emerson,_Lake_and_Palmer",The_Endless_Enigma.mid,F#,major
"Emerson,_Lake_and_Palmer",From_the_Beginning.mid,A,minor
"Emerson,_Lake_and_Palmer",Jeremy_Bender.mid,D,major
"Emerson,_Lake_and_Palmer","The_Endless_Enigma,_Part_2.mid",C,major
"Emerson,_Lake_and_Palmer",Jerusalem.mid,F,major
"Emerson,_Lake_and_Palmer","The_Endless_Enigma,_Part_1.mid",F#,major
Marillion,Cover_My_Eyes_Pain_Heaven_.mid,D,major
Marillion,Incommunicado.mid,F,major
Marillion,No_One_Can.mid,E,major
Marillion,Punch_And_Judy_Misplaced_Childhood_Part_1.mid,D,major
Marillion,Heart_of_Lothian.mid,A,major
Marillion,Kayleigh.mid,B,minor
Marillion,He_Knows_You_Know.mid,A,minor
Marillion,Splintering_Heart.mid,G,minor
Marillion,Just_for_the_Record.mid,G,major
Marillion,Going_Under.mid,B,minor
The_Main_Ingredient,Just_Dont_Want_to_Be_Lonely.mid,F,major
Grant_and_Forsyth,"Its_Gonna_Be_a_Cold,_Cold_Christmas_Without_You_.mid",F,minor
The_Mamas_and_The_Papas,Dedicated_To_The_One_I_Love.mid,G,major
The_Mamas_and_The_Papas,I_Saw_Her_Again_Last_Night.mid,A,major
Jeff_Beck,Hi_Ho_Silver_Lining.mid,D,major
Chic,Chic_Cheer.mid,D,minor
Chic,Take_My_Love.mid,D,minor
Chic,Falling_in_Love_With_You.mid,D,major
Chic,Good_Times.mid,E,minor
Chic,Chic_Mystique.mid,D,minor
Chic,Le_Freak.mid,G,minor
Crests,Sixteen_Candles.mid,B-,major
Tony_Joe_White,Steamy_Windows.mid,A,minor
Cocker,Up_Where_We_Belong.mid,G,major
Nas,If_I_Ruled_the_World.mid,A,minor
Nena,99_Luftballons.mid,A,major
Les_Humphries_Singers,Mexico.mid,D,major
Johnny_Hates_Jazz,Shattered_Dreams.mid,G,minor
Johnny_Hates_Jazz,I_Dont_Want_to_Be_a_Hero.mid,G#,minor
Jimmy_Gilmer,Sugar_Shack.mid,C,major
Gallery,I_Believe_in_Music.mid,A,major
Gallery,Nice_to_Be_With_You.mid,A,major
Third_Eye_Blind,Jumper.mid,C,major
Third_Eye_Blind,Semi-Charmed_Life.mid,error,error
Third_Eye_Blind,Never_Let_You_Go.mid,E,major
Usher,Nice_Slow.mid,A-,major
Usher,You_Make_Me_Wanna.mid,C,minor
Bonzo_Dog_Doo_Dah_Band,Monster_Mash.mid,B-,major
Cher,The_Musics_No_Good_Without_You.mid,C,minor
Cher,No_Diggity_Shout_medley_.mid,C,minor
Cher,If_I_Could_Turn_Back_Time.mid,B,minor
Cher,Dove_Lamore.mid,G,minor
Cher,Shoop_Shoop_Song.mid,C,major
Cher,"Flamenco_Dance,_Part_2.mid",F#,major
Cher,Oh_No_Not_My_Baby.mid,B,minor
Cher,Strong_Enough.mid,C,major
Cher,Bang_Bang_My_Baby_Shot_Me_Down_.mid,G,minor
Cher,"Gypsies,_Tramps_Thieves.mid",F#,minor
Mike_Oldfield,Amarok.mid,B,minor
Mike_Oldfield,Moonlight_Shadow.mid,E,major
Mike_Oldfield,Tubular_Bells_part_one_.mid,A,major
Mike_Oldfield,"Incantations,_Part_4.mid",E,minor
Mike_Oldfield,Ommadawn.mid,B,major
Mike_Oldfield,Taurus_II.mid,A,major
Mike_Oldfield,The_Lake_Two_Sides_Excerpt_.mid,B,minor
Mike_Oldfield,Conflict.mid,E,minor
Fabi,Lasciarsi_un_giorno_a_Roma.mid,C,major
Fabi,Se_fossi_Marco.mid,C#,minor
Fabi,Capelli.mid,G,major
Fabi,Dica.mid,E,major
Brenton_Wood,Gimme_Little_Sign.mid,F,minor
Michele_Zarrillo,Non_arriveranno_I_nostri.mid,C,minor
Michele_Zarrillo,Lelefante_e_la_farfalla.mid,E,minor
Michele_Zarrillo,Ragazza_dargento.mid,G,minor
Michele_Zarrillo,Lamore_vuole_amore.mid,F,major
Michele_Zarrillo,Dieci_ragioni_per_vivere.mid,A,major
Michele_Zarrillo,Amico_feat._Michele_Zarrillo_.mid,C,major
Michele_Zarrillo,Una_rosa_blu.mid,C,minor
Michele_Zarrillo,Il_sopravvento.mid,G,major
Michele_Zarrillo,La_notte_dei_pensieri.mid,B,minor
Michele_Zarrillo,Cinque_giorni.mid,C,major
Christopher_Cross,Arthurs_Theme_Best_That_You_Can_Do_.mid,A,major
Christopher_Cross,Ride_Like_The_Wind.mid,B-,major
Trance,I_Dont_Wanna_Lose_Your_Love..._Again.mid,F#,major
Trance,Dream_Mission.mid,B,minor
Trance,Eternity.mid,B,major
Trance,Breathe.mid,E-,minor
Haydn,"Keyboard_Sonata_in_G_major,_Hob._XVI8_IV._Allegro.mid",E,major
Haydn,Sonate_Hob_XVI_6_Allegro.mid,E-,major
Haydn,"Sonata_for_Piano_in_C_major,_Hob._XVI10_I._Moderato.mid",E-,major
BBE,7_Days_One_Week.mid,A-,major
Aerosmith,Amazing.mid,G,major
Aerosmith,Fly_Away_From_Here.mid,E,major
Aerosmith,Eat_the_Rich.mid,E,minor
Aerosmith,Dude_Looks_Like_A_Lady_.mid,A,minor
Aerosmith,Cryin.mid,D,major
Aerosmith,Dream_On.mid,F,minor
Aerosmith,Pink.mid,C,major
Aerosmith,Hole_in_My_Soul.mid,C,major
Aerosmith,Blind_Man.mid,A,major
Aerosmith,Seasons_of_Wither.mid,G,major
Aerosmith,Sweet_Emotion.mid,D,major
Aerosmith,Kings_and_Queens.mid,F,minor
Aerosmith,Walk_This_Way.mid,F,major
Aerosmith,Boogie_Man.mid,A,major
Aerosmith,Livin_on_the_Edge.mid,D,major
